Date,Open,High,Low,Close,Volume
5/14/86,236.41,237.54,235.85,237.54,73388889
5/15/86,237.54,237.54,233.93,234.43,73111111
5/16/86,234.43,234.43,232.26,232.76,63055556
5/19/86,232.76,233.54,232.41,233.2,47688889
5/20/86,233.2,236.12,232.58,236.11,62777778
5/21/86,236.11,236.83,235.45,235.45,65055556
5/22/86,235.45,240.25,235.45,240.12,80500000
5/23/86,240.12,242.16,240.12,241.35,72333333
5/27/86,241.35,244.76,241.35,244.75,67333333
5/28/86,244.75,247.4,244.75,246.63,88666667
5/29/86,246.63,248.32,245.29,247.98,75388889
5/30/86,247.98,249.19,246.43,247.35,84000000
6/2/86,246.04,247.74,243.83,245.04,67000000
6/3/86,245.04,245.51,243.67,245.51,63722222
6/4/86,245.51,246.3,242.59,243.94,65000000
6/5/86,243.94,245.66,243.41,245.65,61611111
6/6/86,245.65,246.07,244.43,245.67,61611111
6/9/86,245.67,245.67,239.68,239.96,68500000
6/10/86,239.96,240.08,238.23,239.58,69444444
6/11/86,239.58,241.13,239.21,241.13,70777778
6/12/86,241.24,241.64,240.7,241.49,60611111
6/13/86,241.71,245.91,241.71,245.73,78444444
6/16/86,245.73,246.5,245.17,246.13,62277778
6/17/86,246.13,246.26,243.6,244.35,68388889
6/18/86,244.35,245.25,242.57,244.99,65000000
6/19/86,244.99,245.8,244.05,244.06,71666667
6/20/86,244.06,247.6,243.98,247.58,82833333
6/23/86,247.58,247.58,244.45,245.26,68777778
6/24/86,245.26,248.26,244.53,247.03,78111111
6/25/86,247.03,250.13,247.03,248.93,89888889
6/26/86,248.93,249.43,247.72,248.74,74500000
6/27/86,248.74,249.74,248.74,249.6,68777778
6/30/86,249.6,251.81,249.6,250.84,75055556
7/1/86,250.67,252.04,250.53,252.04,82055556
7/2/86,252.04,253.2,251.79,252.7,83333333
7/3/86,252.7,252.94,251.23,251.79,60166667
7/7/86,251.79,251.81,243.63,244.05,76777778
7/8/86,244.05,244.06,239.07,241.59,96722222
7/9/86,241.59,243.07,241.46,242.82,79388889
7/10/86,242.82,243.44,239.66,243.01,81222222
7/11/86,243.01,243.48,241.68,242.22,69166667
7/14/86,242.22,242.22,238.04,238.11,68444444
7/15/86,238.09,238.12,233.6,233.66,102222222
7/16/86,233.66,236.19,233.66,235.01,89333333
7/17/86,235.01,236.65,235.01,236.07,73555556
7/18/86,236.07,238.22,233.94,236.36,83166667
7/21/86,236.36,236.45,235.53,236.24,59055556
7/22/86,236.24,238.42,235.92,238.18,76944444
7/23/86,238.19,239.25,238.17,238.67,74055556
7/24/86,238.69,239.05,237.32,237.95,74833333
7/25/86,237.99,240.36,237.95,240.22,73333333
7/28/86,240.2,240.25,235.23,236.01,71111111
7/29/86,235.72,236.01,234.4,234.55,64277778
7/30/86,234.57,237.38,233.07,236.59,81500000
7/31/86,236.59,236.92,235.89,236.12,62611111
8/1/86,236.12,236.89,234.59,234.91,63833333
8/4/86,234.91,236.86,231.92,235.99,72222222
8/5/86,235.99,238.31,235.97,237.03,85055556
8/6/86,237.03,237.35,235.48,236.84,70833333
8/7/86,236.84,238.02,236.31,237.04,68000000
8/8/86,237.04,238.06,236.37,236.88,59055556
8/11/86,236.88,241.2,236.87,240.68,69777778
8/12/86,240.68,243.37,240.35,243.34,73166667
8/13/86,243.34,246.51,243.06,245.67,86888889
8/14/86,245.67,246.79,245.53,246.25,68777778
8/15/86,246.25,247.15,245.7,247.15,68611111
8/18/86,247.15,247.83,245.48,247.38,62666667
8/19/86,247.38,247.42,245.82,246.51,60722222
8/20/86,246.53,249.77,246.51,249.77,87000000
8/21/86,249.77,250.45,249.11,249.67,75111111
8/22/86,249.67,250.61,249.27,250.19,65611111
8/25/86,250.19,250.26,247.76,247.81,58000000
8/26/86,247.81,252.91,247.81,252.84,87000000
8/27/86,252.84,254.24,252.66,253.3,79611111
8/28/86,253.3,253.67,251.91,252.84,69500000
8/29/86,252.84,254.07,251.73,252.93,69611111
9/2/86,252.93,253.3,248.14,248.52,75277778
9/3/86,248.52,250.08,247.59,250.08,85722222
9/4/86,250.08,254.01,250.03,253.83,105222222
9/5/86,253.83,254.13,250.33,250.47,100333333
9/8/86,250.47,250.47,247.02,248.14,85166667
9/9/86,248.14,250.21,246.94,247.67,76388889
9/10/86,247.67,247.76,246.11,247.06,77944444
9/11/86,247.06,247.06,234.67,235.18,132000000
9/12/86,235.18,235.45,228.74,230.67,133611111
9/15/86,230.67,232.82,229.44,231.94,86444444
9/16/86,231.93,231.94,228.32,231.72,72888889
9/17/86,231.73,233.81,231.38,231.68,78333333
9/18/86,231.67,232.87,230.57,232.31,73444444
9/19/86,232.3,232.31,230.69,232.21,85500000
9/22/86,232.2,234.93,232.2,234.93,70055556
9/23/86,234.96,235.88,234.5,235.67,73666667
9/24/86,235.66,237.06,235.53,236.28,74777778
9/25/86,231.83,236.28,230.67,231.83,74611111
9/26/86,231.83,233.68,230.64,232.23,64055556
9/29/86,232.23,232.23,228.08,229.91,64222222
9/30/86,229.91,233.01,229.91,231.32,69388889
10/1/86,231.32,234.62,231.32,233.6,79777778
10/2/86,233.6,234.33,232.77,233.92,71166667
10/3/86,233.92,236.16,232.79,233.71,71166667
10/6/86,233.71,235.34,233.17,234.78,49027778
10/7/86,234.74,235.18,233.46,234.41,69500000
10/8/86,234.41,236.84,233.68,236.68,78722222
10/9/86,236.67,238.2,235.72,235.85,85222222
10/10/86,235.84,236.27,235.31,235.48,58388889
10/13/86,235.52,235.91,235.02,235.91,30550000
10/14/86,235.9,236.37,234.37,235.37,64888889
10/15/86,235.36,239.03,235.27,238.8,80166667
10/16/86,238.83,240.18,238.8,239.53,87166667
10/17/86,239.5,239.53,237.71,238.84,68944444
10/20/86,238.84,238.84,234.78,235.97,60555556
10/21/86,236.03,236.49,234.95,235.88,61111111
10/22/86,235.89,236.64,235.82,236.26,63333333
10/23/86,236.28,239.76,236.26,239.28,83833333
10/24/86,239.3,239.65,238.25,238.26,76388889
10/27/86,238.22,238.77,236.72,238.77,74000000
10/28/86,238.81,240.58,238.77,239.26,81055556
10/29/86,239.23,241,238.98,240.94,91333333
10/30/86,240.97,244.08,240.94,243.71,107888889
10/31/86,243.7,244.51,242.95,243.98,81777778
11/3/86,243.97,245.8,243.93,245.8,76777778
11/4/86,245.8,246.43,244.42,246.2,90666667
11/5/86,246.09,247.05,245.21,246.58,101777778
11/6/86,246.54,246.9,244.3,245.87,91833333
11/7/86,245.85,246.13,244.92,245.77,79055556
11/10/86,245.75,246.22,244.68,246.13,66777778
11/11/86,246.15,247.1,246.12,247.08,65833333
11/12/86,247.06,247.67,245.68,246.64,90111111
11/13/86,246.63,246.66,242.98,243.02,91111111
11/14/86,243.01,244.51,241.96,244.5,95611111
11/17/86,244.5,244.8,242.29,243.21,74055556
11/18/86,243.2,243.23,236.65,236.78,102944444
11/19/86,236.77,237.94,235.51,237.66,101833333
11/20/86,237.66,242.05,237.66,242.05,87833333
11/21/86,242.03,246.38,241.97,245.86,111500000
11/24/86,245.86,248,245.21,247.45,83777778
11/25/86,247.44,248.18,246.3,248.17,85888889
11/26/86,248.14,248.9,247.73,248.77,84444444
11/28/86,248.82,249.22,248.07,249.22,51961111
12/1/86,249.22,249.22,245.72,249.05,74333333
12/2/86,249.06,254,249.05,254,128000000
12/3/86,254,254.87,253.24,253.85,111166667
12/4/86,253.85,254.42,252.88,253.04,87166667
12/5/86,253.05,253.89,250.71,251.17,77666667
12/8/86,251.16,252.36,248.82,251.16,88333333
12/9/86,251.16,251.27,249.25,249.28,71500000
12/10/86,249.28,251.53,248.94,250.96,77611111
12/11/86,250.97,250.98,247.15,248.17,75555556
12/12/86,248.17,248.31,247.02,247.35,70333333
12/15/86,247.31,248.23,244.92,248.21,82333333
12/16/86,248.21,250.04,247.4,250.04,87222222
12/17/86,250.01,250.04,247.19,247.56,82666667
12/18/86,247.56,247.81,246.45,246.78,86333333
12/19/86,246.79,249.96,245.89,249.73,135944444
12/22/86,249.73,249.73,247.45,248.75,87555556
12/23/86,248.75,248.75,245.85,246.34,104833333
12/24/86,246.34,247.22,246.02,246.75,53005556
12/26/86,246.75,247.09,246.73,246.92,27144444
12/29/86,246.9,246.92,244.31,244.67,55444444
12/30/86,244.66,244.67,243.04,243.37,70111111
12/31/86,243.37,244.03,241.28,242.17,77333333
1/2/87,242.17,246.45,242.17,246.45,51044444
1/5/87,246.45,252.57,246.45,252.19,101055556
1/6/87,252.2,253.99,252.14,252.78,105166667
1/7/87,252.78,255.72,252.65,255.33,106055556
1/8/87,255.36,257.28,254.97,257.28,108055556
1/9/87,257.26,259.2,256.11,258.73,107222222
1/12/87,258.72,261.36,257.92,260.3,102333333
1/13/87,260.3,260.45,259.21,259.95,94944444
1/14/87,259.95,262.72,259.62,262.64,119000000
1/15/87,262.65,266.68,262.64,265.49,140611111
1/16/87,265.46,267.24,264.31,266.28,121333333
1/19/87,266.26,269.34,264,269.34,90444444
1/20/87,269.34,271.03,267.65,269.04,124888889
1/21/87,269.04,270.87,267.35,267.84,102333333
1/22/87,267.84,274.05,267.32,273.91,104833333
1/23/87,273.91,280.96,268.41,270.1,168000000
1/26/87,270.1,270.4,267.73,269.61,77166667
1/27/87,269.61,274.31,269.61,273.75,106833333
1/28/87,273.75,275.71,273.03,275.4,108777778
1/29/87,275.4,276.85,272.54,274.24,114055556
1/30/87,274.24,274.24,271.38,274.08,90777778
2/2/87,274.08,277.35,273.16,276.45,98555556
2/3/87,276.45,277.83,275.84,275.99,110055556
2/4/87,275.99,279.65,275.35,279.64,123555556
2/5/87,279.64,282.26,278.66,281.16,142611111
2/6/87,281.16,281.79,279.87,280.04,102277778
2/9/87,280.04,280.04,277.24,278.16,79611111
2/10/87,278.16,278.16,273.49,275.07,93500000
2/11/87,275.07,277.71,274.71,277.54,95777778
2/12/87,277.54,278.04,273.89,275.62,111333333
2/13/87,275.62,280.91,275.01,279.7,102444444
2/17/87,279.7,285.49,279.7,285.49,104333333
2/18/87,285.49,287.55,282.97,285.42,121222222
2/19/87,285.42,286.24,283.84,285.57,100833333
2/20/87,285.57,285.98,284.31,285.48,97666667
2/23/87,285.48,285.5,279.37,282.38,94722222
2/24/87,282.38,283.33,281.45,282.88,84055556
2/25/87,282.88,285.35,282.14,284,102277778
2/26/87,284,284.4,280.73,282.96,92111111
2/27/87,282.96,284.55,282.77,284.2,79333333
3/2/87,284.17,284.83,282.3,283,87055556
3/3/87,283,284.19,282.92,284.12,82888889
3/4/87,284.12,288.62,284.12,288.62,110222222
3/5/87,288.62,291.24,288.6,290.52,114111111
3/6/87,290.52,290.67,288.77,290.66,100888889
3/9/87,290.66,290.66,287.12,288.3,91888889
3/10/87,288.3,290.87,287.89,290.86,97111111
3/11/87,290.87,292.51,289.33,290.31,103833333
3/12/87,290.33,291.91,289.66,291.22,96944444
3/13/87,291.22,291.79,289.88,289.89,83833333
3/16/87,289.88,289.89,286.64,288.23,74944444
3/17/87,288.09,292.47,287.96,292.47,98500000
3/18/87,292.49,294.58,290.87,292.78,110055556
3/19/87,292.73,294.46,292.26,294.08,92277778
3/20/87,294.08,298.17,294.08,298.17,130000000
3/23/87,298.16,301.17,297.5,301.16,105055556
3/24/87,301.17,301.92,300.14,301.64,105500000
3/25/87,301.52,301.85,299.36,300.38,95166667
3/26/87,300.39,302.72,300.38,300.93,108888889
3/27/87,300.96,301.41,296.06,296.13,102444444
3/30/87,296.1,296.13,286.69,289.2,115777778
3/31/87,289.21,291.87,289.07,291.7,95444444
4/1/87,291.59,292.38,288.34,292.38,101444444
4/2/87,292.41,294.47,292.02,293.63,101666667
4/3/87,293.64,301.3,292.3,300.41,118555556
4/6/87,300.46,302.21,300.41,301.95,96500000
4/7/87,301.94,303.65,296.67,296.69,103555556
4/8/87,296.72,299.2,295.18,297.26,99888889
4/9/87,297.25,297.71,291.5,292.86,100166667
4/10/87,292.82,293.74,290.94,292.49,94166667
4/13/87,292.48,293.36,285.62,285.62,100555556
4/14/87,285.61,285.62,275.67,279.16,148055556
4/15/87,279.17,285.14,279.16,284.44,110111111
4/16/87,284.45,289.57,284.44,286.91,105333333
4/20/87,286.91,288.36,284.55,286.09,77277778
4/21/87,285.88,293.07,282.89,293.07,106277778
4/22/87,293.05,293.46,286.98,287.19,103277778
4/23/87,287.19,289.12,284.28,286.82,96611111
4/24/87,286.81,286.82,281.18,281.52,98888889
4/27/87,281.52,284.45,276.22,281.83,123722222
4/28/87,281.83,285.95,281.83,282.51,100055556
4/29/87,282.58,286.42,282.58,284.57,96444444
4/30/87,284.58,290.08,284.57,288.36,101722222
5/1/87,286.99,289.71,286.52,288.03,88944444
5/4/87,288.02,289.99,286.39,289.36,78111111
5/5/87,289.36,295.4,289.34,295.34,106833333
5/6/87,295.35,296.19,293.6,295.47,109222222
5/7/87,295.45,296.8,294.07,294.71,119555556
5/8/87,294.73,296.18,291.73,293.37,89944444
5/11/87,293.37,298.69,291.55,291.57,113166667
5/12/87,291.57,293.3,290.18,293.3,86277778
5/13/87,293.31,294.54,290.74,293.98,95000000
5/14/87,293.98,295.1,292.95,294.24,84444444
5/15/87,294.23,294.24,287.11,287.43,100444444
5/18/87,287.43,287.43,282.57,286.65,96777778
5/19/87,286.66,287.39,278.83,279.62,97444444
5/20/87,279.62,280.89,277.01,278.21,114888889
5/21/87,278.23,282.31,278.21,280.17,91555556
5/22/87,280.17,283.33,280.17,282.16,75444444
5/26/87,282.16,289.11,282.16,289.11,84722222
5/27/87,289.07,290.78,288.19,288.73,95222222
5/28/87,288.73,291.5,286.33,290.76,85444444
5/29/87,290.77,292.87,289.7,290.1,85277778
6/1/87,290.12,291.96,289.23,289.83,82944444
6/2/87,289.82,290.94,286.93,288.46,85222222
6/3/87,288.56,293.47,288.56,293.47,91222222
6/4/87,293.46,295.09,292.76,295.09,77944444
6/5/87,295.11,295.11,292.8,293.45,71722222
6/8/87,293.46,297.03,291.55,296.72,75777778
6/9/87,296.72,297.59,295.9,297.28,91222222
6/10/87,297.28,300.81,295.66,297.47,109666667
6/11/87,297.5,298.94,297.47,298.73,77166667
6/12/87,298.77,302.26,298.73,301.62,97277778
6/15/87,301.62,304.11,301.62,303.14,87166667
6/16/87,303.12,304.86,302.6,304.76,87666667
6/17/87,304.77,305.74,304.03,304.81,102611111
6/18/87,304.78,306.13,303.38,305.69,93666667
6/19/87,305.71,306.97,305.55,306.97,122500000
6/22/87,306.98,310.2,306.97,309.65,99000000
6/23/87,309.66,310.27,307.48,308.43,107888889
6/24/87,308.44,308.91,306.32,306.86,85444444
6/25/87,306.87,309.44,306.86,308.96,96388889
6/26/87,308.94,308.96,306.36,307.16,83611111
6/29/87,307.15,308.15,306.75,307.9,79166667
6/30/87,307.89,308,303.01,304,91944444
7/1/87,303.99,304,302.53,302.94,87222222
7/2/87,302.96,306.34,302.94,305.63,86055556
7/6/87,305.64,306.75,304.23,304.92,86111111
7/7/87,304.91,308.63,304.73,307.4,111500000
7/8/87,307.41,308.48,306.01,308.29,115277778
7/9/87,308.3,309.56,307.42,307.52,108555556
7/10/87,307.55,308.4,306.96,308.37,95611111
7/13/87,308.41,308.41,305.49,307.63,84722222
7/14/87,307.67,310.69,307.46,310.68,103277778
7/15/87,310.67,312.08,309.07,310.42,112388889
7/16/87,311,312.83,310.42,312.7,117166667
7/17/87,312.71,314.59,312.38,314.59,116666667
7/20/87,314.56,314.59,311.24,311.39,93388889
7/21/87,311.36,312.41,307.51,308.55,103666667
7/22/87,308.56,309.12,307.22,308.47,97055556
7/23/87,308.5,309.63,306.1,307.81,90944444
7/24/87,307.82,309.28,307.78,309.27,88000000
7/27/87,309.3,310.7,308.61,310.65,84444444
7/28/87,310.65,312.33,310.28,312.33,95888889
7/29/87,312.34,315.65,311.73,315.65,109000000
7/30/87,315.69,318.53,315.65,318.05,115555556
7/31/87,318.05,318.85,317.56,318.66,101055556
8/3/87,318.62,320.26,316.52,317.57,115444444
8/4/87,317.59,318.25,314.51,316.23,92500000
8/5/87,316.25,319.74,316.23,318.45,107055556
8/6/87,318.49,322.09,317.5,322.09,106666667
8/7/87,322.1,324.15,321.82,323,118166667
8/10/87,322.98,328,322.95,328,104000000
8/11/87,328.02,333.4,328,333.33,154500000
8/12/87,333.32,334.57,331.06,332.39,131000000
8/13/87,332.38,335.52,332.38,334.65,120611111
8/14/87,334.63,336.08,332.63,333.99,108944444
8/17/87,333.98,335.43,332.88,334.11,92277778
8/18/87,334.1,334.11,326.43,329.25,110222222
8/19/87,329.26,329.89,326.54,329.83,100500000
8/20/87,331.49,335.19,329.83,334.84,109222222
8/21/87,334.85,336.37,334.3,335.9,105333333
8/24/87,335.89,335.9,331.92,333.33,83000000
8/25/87,333.37,337.89,333.33,336.77,118611111
8/26/87,336.77,337.39,334.46,334.57,109000000
8/27/87,334.56,334.57,331.1,331.38,90888889
8/28/87,331.37,331.38,327.03,327.04,86833333
8/31/87,327.03,330.09,326.99,329.8,92111111
9/1/87,329.81,332.18,322.83,323.4,107500000
9/2/87,323.4,324.53,318.76,321.68,111055556
9/3/87,321.47,324.29,317.39,320.21,91777778
9/4/87,320.21,322.03,316.53,316.7,71722222
9/8/87,316.68,316.7,308.56,313.56,134944444
9/9/87,313.6,315.41,312.29,313.92,91611111
9/10/87,313.92,317.59,313.92,317.13,99888889
9/11/87,317.14,322.45,317.13,321.98,98888889
9/14/87,322.02,323.81,320.4,323.08,85777778
9/15/87,323.07,323.08,317.63,317.74,75666667
9/16/87,317.75,319.5,314.61,314.86,108722222
9/17/87,314.94,316.08,313.45,314.93,83722222
9/18/87,314.98,316.99,314.86,314.86,104500000
9/21/87,314.92,317.66,310.12,310.54,94500000
9/22/87,310.54,319.51,308.69,319.5,116388889
9/23/87,319.49,321.83,319.12,321.19,122388889
9/24/87,321.09,322.01,319.12,319.72,90111111
9/25/87,319.72,320.55,318.1,320.16,76666667
9/28/87,320.16,325.33,320.16,323.2,104500000
9/29/87,323.2,324.63,320.27,321.69,96388889
9/30/87,321.69,322.53,320.16,321.83,101722222
10/1/87,321.83,327.34,321.83,327.33,107333333
10/2/87,327.33,328.94,327.22,328.07,105055556
10/5/87,328.07,328.57,326.09,328.08,88722222
10/6/87,328.08,328.08,319.17,319.22,97555556
10/7/87,319.22,319.39,315.78,318.54,103500000
10/8/87,318.54,319.34,312.02,314.16,110388889
10/9/87,314.16,315.04,310.97,311.07,87944444
10/12/87,311.07,311.07,306.76,309.39,78833333
10/13/87,309.39,314.53,309.39,314.52,96055556
10/14/87,314.52,314.52,304.78,305.23,115222222
10/15/87,305.21,305.23,298.07,298.08,146222222
10/16/87,298.08,298.92,281.52,282.7,188055556
10/19/87,282.7,282.7,224.83,224.84,335722222
10/20/87,225.06,245.62,216.46,236.83,337833333
10/21/87,236.83,259.27,236.83,258.38,249777778
10/22/87,258.24,258.38,242.99,248.25,217888889
10/23/87,248.29,250.7,242.76,248.22,136444444
10/26/87,248.2,248.22,227.26,227.67,171555556
10/27/87,227.67,237.81,227.67,233.19,144555556
10/28/87,233.19,238.58,226.26,233.28,155222222
10/29/87,233.31,246.69,233.28,244.77,143388889
10/30/87,244.77,254.04,244.77,251.79,168555556
11/2/87,251.73,255.75,249.15,255.75,97777778
11/3/87,255.75,255.75,242.78,250.82,126555556
11/4/87,250.81,251,246.34,248.96,112500000
11/5/87,248.93,256.09,247.72,254.48,125555556
11/6/87,254.49,257.21,249.68,250.41,126827778
11/9/87,250.41,250.41,243.01,243.17,89272222
11/10/87,243.14,243.17,237.64,239,102394444
11/11/87,239.01,243.86,239,241.9,82138889
11/12/87,241.93,249.9,241.9,248.52,114600000
11/13/87,248.54,249.42,245.64,245.64,97177778
11/16/87,245.69,249.54,244.98,246.76,91300000
11/17/87,246.73,246.76,240.81,243.04,82355556
11/18/87,243.09,245.55,240.67,245.55,87927778
11/19/87,245.54,245.55,239.7,240.05,87300000
11/20/87,240.04,242.01,235.89,242,105094444
11/23/87,242,242.99,240.5,242.99,79533333
11/24/87,242.98,247.9,242.98,246.39,110844444
11/25/87,246.42,246.54,244.08,244.1,77655556
11/27/87,244.11,244.12,240.34,240.34,47977778
11/30/87,240.27,240.34,225.75,230.3,149394444
12/1/87,230.32,234.02,230.3,232,83261111
12/2/87,232.01,234.56,230.31,233.45,82716667
12/3/87,233.46,233.9,225.21,225.21,113422222
12/4/87,225.2,225.77,221.24,223.92,102666667
12/7/87,223.98,228.77,223.92,228.76,81477778
12/8/87,228.77,234.92,228.69,234.91,126283333
12/9/87,234.91,240.09,233.83,238.89,128572222
12/10/87,238.89,240.05,233.4,233.57,104977778
12/11/87,233.6,235.48,233.35,235.32,84266667
12/14/87,235.3,242.34,235.04,242.19,104266667
12/15/87,242.19,245.59,241.31,242.81,119427778
12/16/87,242.81,248.11,242.8,248.08,107677778
12/17/87,248.08,248.6,242.96,242.98,106544444
12/18/87,243.01,249.18,243.01,249.16,153455556
12/21/87,249.14,250.25,248.3,249.54,89883333
12/22/87,249.56,249.97,247.01,249.95,107027778
12/23/87,249.96,253.35,249.95,253.16,112838889
12/24/87,253.13,253.16,251.68,252.03,60444444
12/28/87,252.01,252.02,244.19,245.57,72900000
12/29/87,245.58,245.88,244.28,244.59,61988889
12/30/87,244.63,248.06,244.59,247.86,82905556
12/31/87,247.84,247.86,245.22,247.08,94522222
1/4/88,247.1,256.44,247.08,255.94,101005556
1/5/88,255.95,261.78,255.95,258.63,116400000
1/6/88,258.64,259.79,257.18,258.89,94294444
1/7/88,258.87,261.32,256.18,261.07,97422222
1/8/88,261.05,261.07,242.95,243.4,109611111
1/11/88,243.38,247.51,241.07,247.49,88322222
1/12/88,247.44,247.49,240.46,245.42,92072222
1/13/88,245.41,249.25,241.41,245.81,85566667
1/14/88,245.83,247,243.97,245.88,78094444
1/15/88,246.02,253.65,245.88,252.05,109966667
1/18/88,252.05,252.86,249.98,251.88,75055556
1/19/88,251.84,253.33,248.75,249.32,85305556
1/20/88,249.31,249.32,241.14,242.63,100922222
1/21/88,242.65,244.25,240.17,243.14,87822222
1/22/88,243.14,246.5,243.14,246.5,81694444
1/25/88,246.53,252.87,246.5,252.17,152916667
1/26/88,252.13,252.17,249.1,249.57,76877778
1/27/88,249.58,253.02,248.5,249.38,97977778
1/28/88,249.39,253.66,249.38,253.29,92461111
1/29/88,253.31,257.07,252.7,257.07,117711111
2/1/88,257.05,258.27,254.93,255.04,117033333
2/2/88,255.05,256.08,252.8,255.57,91622222
2/3/88,255.56,256.98,250.56,252.21,131816667
2/4/88,252.2,253.03,250.34,252.21,103605556
2/5/88,252.22,253.85,250.9,250.96,89616667
2/8/88,250.95,250.96,247.82,249.1,93805556
2/9/88,249.11,251.72,248.66,251.72,90194444
2/10/88,251.74,256.92,251.72,256.66,104433333
2/11/88,256.63,257.77,255.12,255.95,111533333
2/12/88,255.95,258.86,255.85,257.63,98438889
2/16/88,257.61,259.84,256.57,259.83,75211111
2/17/88,259.94,261.47,257.83,259.21,98238889
2/18/88,258.82,259.6,256.9,257.91,84127778
